transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,fx_rate,transaction_amount_euro
1030939,2025-02-21,3651,deposit,1617.11,CHF,0.942,1716.6772823779193
1030940,2025-01-24,1620,deposit,1475.88,JPY,163.9,9.004758999389873
1030941,2025-02-27,4772,transfer,4804.06,SEK,11.159,430.5099023209965
1030942,2025-01-11,2627,deposit,7903.68,CZK,25.09,315.0131526504584
1030943,2025-01-15,1986,deposit,2687.2,TRY,36.548,73.52522709861003
1030944,2025-02-08,1205,withdrawal,7910.63,RON,4.9768,1589.5012859668864
1030945,2025-03-05,3022,transfer,2316.5,CHF,0.9514,2434.8328778642
1030946,2025-01-21,1749,withdrawal,9795.93,JPY,161.26,60.74618628302121
1030947,2025-03-05,426,withdrawal,5817.33,RON,4.9758,1169.1245628843603
1030948,2025-02-07,4351,withdrawal,1361.71,HUF,405.55,3.3576870916039945
1030949,2025-03-04,4252,deposit,3495.03,RON,4.9769,702.2503968333702
1030950,2025-02-20,1355,withdrawal,4680.24,GBP,0.82823,5650.894075317243
1030951,2025-01-09,1035,deposit,2277.93,CZK,25.116,90.69636884854276
1030952,2025-01-24,4683,deposit,7526.81,JPY,163.9,45.92318486882245
1030953,2025-02-12,4676,transfer,3549.0,AUD,1.6525,2147.6550680786686
1030954,2025-01-29,371,withdrawal,7640.84,CZK,25.122,304.1493511663084
1030955,2025-01-13,797,transfer,1741.28,ISK,144.5,12.05038062283737
1030956,2025-02-20,4359,transfer,3445.38,SEK,11.166,308.5599140247179
1030957,2025-01-11,743,deposit,1748.4,CZK,25.09,69.68513351933042
1030958,2025-01-12,1003,transfer,4584.26,AUD,1.6655,2752.4827379165417
1030959,2025-02-26,1858,transfer,2665.38,TRY,38.213,69.75060843168555
1030960,2025-02-18,4801,withdrawal,1928.1,CHF,0.9425,2045.7294429708222
1030961,2025-03-02,3494,withdrawal,913.45,BGN,1.9558,467.0467327947643
1030962,2025-01-19,148,transfer,4607.18,RON,4.9765,925.7871998392445
1030963,2025-02-15,4557,deposit,1043.16,AUD,1.6514,631.6822090347584
1030964,2025-02-24,3722,withdrawal,3159.79,TRY,38.094,82.94718328345671
1030965,2025-01-14,2075,withdrawal,5371.84,DKK,7.4607,720.0182288525206
1030966,2025-01-18,923,transfer,8761.91,BGN,1.9558,4479.962163820432
1030967,2025-03-05,2412,withdrawal,5886.71,CHF,0.9514,6187.4185410973305
1030968,2025-03-03,1649,withdrawal,3328.68,TRY,38.149,87.2547117879892
1030969,2025-03-05,4582,transfer,2515.78,AUD,1.703,1477.2636523781562
1030970,2025-01-26,59,transfer,858.0,BGN,1.9558,438.69516310461194
1030971,2025-02-22,772,withdrawal,4015.33,HUF,404.6,9.924196737518535
1030972,2025-02-15,4640,deposit,1805.56,TRY,37.949,47.57859232127329
1030973,2025-02-03,1419,deposit,1601.24,DKK,7.4618,214.59165348843442
1030974,2025-02-07,3279,withdrawal,2233.03,TRY,37.334,59.81223549579472
1030975,2025-02-23,2722,deposit,2340.01,JPY,157.46,14.860980566493078
1030976,2025-02-26,2775,withdrawal,9198.86,BGN,1.9558,4703.374578177728
1030977,2025-01-31,4072,deposit,2750.86,NOK,11.7373,234.36906273163336
1030978,2025-01-20,3749,deposit,8776.71,AUD,1.6627,5278.5890419197685
1030979,2025-02-25,86,deposit,3815.41,CHF,0.9386,4065.0010654165776
1030980,2025-03-08,3895,deposit,8619.4,JPY,160.35,53.75366386030558
1030981,2025-01-22,4444,withdrawal,4149.85,CHF,0.9449,4391.840406392212
1030982,2025-01-31,591,transfer,7139.22,TRY,37.266,191.57462566414426
1030983,2025-01-19,1225,transfer,5010.44,RON,4.9765,1006.8200542549985
1030984,2025-02-26,4145,transfer,4626.14,AUD,1.6622,2783.142822765011
1030985,2025-01-18,3311,transfer,1685.99,CZK,25.265,66.7322382742925
1030986,2025-01-26,4366,deposit,9640.15,CZK,25.097,384.11563135036056
1030987,2025-01-04,4258,withdrawal,5522.78,ISK,144.1,38.32602359472588
1030988,2025-02-20,2814,withdrawal,6666.12,ISK,145.7,45.752367879203845
1030989,2025-01-25,4354,transfer,7680.29,TRY,37.377,205.4817133531316
1030990,2025-01-19,1991,deposit,22.61,DKK,7.4608,3.0305061119451
1030991,2025-02-27,3348,deposit,9291.64,CZK,24.987,371.8589666626646
1030992,2025-03-03,1199,deposit,4693.28,AUD,1.6811,2791.7910891678066
1030993,2025-02-26,2397,withdrawal,7891.82,AUD,1.6622,4747.816147274696
1030994,2025-03-08,2787,deposit,2110.72,NOK,11.759,179.4982566544774
1030995,2025-01-25,615,deposit,2057.65,NOK,11.7495,175.12660113196307
1030996,2025-02-28,1758,transfer,1070.84,RON,4.9768,215.16637196592185
1030997,2025-03-04,1522,deposit,7352.5,PLN,4.1593,1767.7253383982882
1030998,2025-01-22,2586,transfer,9000.33,PLN,4.23,2127.737588652482
1030999,2025-01-11,2456,deposit,9219.97,JPY,162.86,56.61285766916369
1031000,2025-02-11,575,transfer,4226.21,CHF,0.9429,4482.140205748224
1031001,2025-02-01,1751,transfer,8354.75,HUF,407.95,20.47983821546758
1031002,2025-02-11,4452,transfer,1593.74,DKK,7.4582,213.68963020567966
1031003,2025-01-25,908,deposit,4338.4,AUD,1.66,2613.4939759036142
1031004,2025-02-28,944,deposit,644.81,AUD,1.6741,385.16815005077353
1031005,2025-02-05,719,withdrawal,8343.65,NOK,11.6693,715.0086123417857
1031006,2025-02-11,120,withdrawal,1124.62,SEK,11.2525,99.94401244167962
1031007,2025-01-24,4385,transfer,7130.27,DKK,7.4614,955.6209290481679
1031008,2025-02-23,269,transfer,4297.22,CZK,25.082,171.32684793876086
1031009,2025-02-12,3629,transfer,502.73,RON,4.9767,101.01673799907569
1031010,2025-01-04,4393,transfer,3561.82,DKK,7.4599,477.4621643721766
1031011,2025-03-09,2441,deposit,3573.03,CHF,0.9557,3738.652296745841
1031012,2025-01-07,1564,transfer,27.32,CZK,25.137,1.0868440943628914
1031013,2025-02-01,146,transfer,224.46,TRY,37.266,6.023184672355499
1031014,2025-01-07,4185,deposit,502.46,ISK,145.5,3.453333333333333
1031015,2025-03-06,124,transfer,3790.05,HUF,400.68,9.459044624138963
1031016,2025-01-03,2859,withdrawal,7384.36,BGN,1.9558,3775.621229164536
1031017,2025-01-17,4105,deposit,2576.56,TRY,36.627,70.34591967674119
1031018,2025-02-16,2115,deposit,8733.64,NOK,11.6515,749.5721580912328
1031019,2025-01-23,1982,transfer,1588.22,JPY,162.58,9.768852257350227
1031020,2025-01-13,472,withdrawal,5380.17,RON,4.9731,1081.8543765458166
1031021,2025-01-19,3059,deposit,9068.57,CHF,0.9394,9653.576751117735
1031022,2025-01-22,2184,transfer,3478.29,DKK,7.4612,466.18372379778054
1031023,2025-03-09,837,deposit,8904.75,BGN,1.9558,4552.996216382043
1031024,2025-02-12,2443,transfer,562.83,ISK,146.4,3.844467213114754
1031025,2025-01-10,4972,withdrawal,5509.28,ISK,145.3,37.91658637302133
1031026,2025-03-10,3880,deposit,9664.16,HUF,399.45,24.193666291150333
1031027,2025-03-08,663,withdrawal,6784.01,DKK,7.4589,909.5188298542681
1031028,2025-01-27,2690,deposit,5708.88,HUF,408.78,13.965653896961692
1031029,2025-02-04,606,transfer,4953.42,AUD,1.6629,2978.784051957424
1031030,2025-02-10,3416,withdrawal,9101.35,HUF,403.88,22.534787560661584
1031031,2025-02-26,746,transfer,1964.43,GBP,0.82868,2370.5531688951105
1031032,2025-03-08,3597,deposit,1057.82,SEK,10.9715,96.41525771316591
1031033,2025-01-11,1518,deposit,3522.17,SEK,11.497,306.3555710185266
1031034,2025-02-13,3321,withdrawal,8553.9,ISK,146.8,58.26907356948228
1031035,2025-03-07,3447,withdrawal,7963.41,PLN,4.1788,1905.6690916052455
1031036,2025-03-02,2812,withdrawal,5547.35,RON,4.9768,1114.6419385950812
1031037,2025-01-12,1290,deposit,4661.35,CZK,25.09,185.78517337584697
1031038,2025-02-04,4254,transfer,4528.42,NOK,11.721,386.35099394249636
1031039,2025-03-07,2814,deposit,4982.85,PLN,4.1788,1192.4116971379344
1031040,2025-02-20,1887,deposit,7706.8,BGN,1.9558,3940.4847121382554
1031041,2025-03-09,3582,deposit,2358.4,PLN,4.1788,564.3725471427205
1031042,2025-02-10,1331,transfer,2839.89,SEK,11.2765,251.84144016317117
1031043,2025-03-08,4308,transfer,2506.02,AUD,1.7258,1452.091783520686
1031044,2025-02-17,762,transfer,2904.68,RON,4.977,583.6206550130601
1031045,2025-01-29,2572,withdrawal,9136.21,PLN,4.2135,2168.318500059333
1031046,2025-03-09,2862,transfer,7613.64,RON,4.9757,1530.1645999557852
1031047,2025-02-28,1806,deposit,1149.07,TRY,38.019,30.22357242431416
1031048,2025-01-12,1353,deposit,5744.26,GBP,0.83693,6863.489180696116
1031049,2025-01-21,4333,transfer,3042.27,JPY,161.26,18.8656207366985
1031050,2025-01-04,4935,transfer,4810.15,TRY,36.425,132.05628002745368
1031051,2025-02-21,4042,deposit,4888.36,CZK,25.082,194.89514392791642
1031052,2025-02-17,3156,deposit,9051.55,DKK,7.4597,1213.3932999986594
1031053,2025-01-06,497,withdrawal,6876.14,BGN,1.9558,3515.7684834850193
1031054,2025-01-31,4509,transfer,2367.16,ISK,146.7,16.136059986366735
1031055,2025-01-11,4181,withdrawal,481.31,NOK,11.757,40.93816449774602
1031056,2025-02-21,2167,deposit,6674.7,AUD,1.6394,4071.4285714285716
1031057,2025-01-23,1190,deposit,5111.42,SEK,11.4685,445.6921131795788
1031058,2025-01-16,384,withdrawal,2474.73,ISK,145.1,17.055341144038596
1031059,2025-01-05,4947,deposit,6251.47,BGN,1.9558,3196.3748849575622
1031060,2025-01-05,4427,withdrawal,4945.14,BGN,1.9558,2528.448716637693
1031061,2025-03-07,4370,transfer,827.16,RON,4.9757,166.2399260405571
1031062,2025-01-19,4625,transfer,2608.86,CHF,0.9394,2777.155631253992
1031063,2025-03-06,152,transfer,8187.49,CZK,25.047,326.8850560945422
1031064,2025-01-31,4032,transfer,1442.02,DKK,7.4618,193.2536385322576
1031065,2025-03-08,4893,withdrawal,1758.02,TRY,39.579,44.41799944414967
1031066,2025-01-23,3811,transfer,1449.92,NOK,11.7305,123.60257448531607
1031067,2025-02-22,275,transfer,733.31,GBP,0.8276,886.0681488641856
1031068,2025-02-20,4656,deposit,7709.75,BGN,1.9558,3941.993046323755
1031069,2025-01-16,1035,withdrawal,6235.04,PLN,4.2688,1460.6071964017992
1031070,2025-02-12,4131,withdrawal,5642.65,HUF,402.63,14.014479795345602
1031071,2025-02-15,4908,withdrawal,790.28,AUD,1.6514,478.55153203342616
1031072,2025-01-25,4298,withdrawal,7927.59,SEK,11.459,691.8221485295402
1031073,2025-02-20,3364,withdrawal,7618.16,JPY,156.6,48.64725415070243
1031074,2025-01-24,2913,transfer,6377.25,PLN,4.2138,1513.4201908016516
1031075,2025-01-20,3573,transfer,1520.82,RON,4.9769,305.575760011252
1031076,2025-03-07,1620,deposit,223.19,AUD,1.7258,129.32553018889791
1031077,2025-01-28,2628,withdrawal,6872.75,TRY,37.27,184.40434665951165
1031078,2025-03-05,2810,deposit,6748.59,TRY,38.962,173.20953749807504
1031079,2025-02-06,721,deposit,7082.43,JPY,157.95,44.83969610636278
1031080,2025-02-20,4929,transfer,403.7,TRY,37.923,10.645254858529125
1031081,2025-01-17,1870,deposit,4252.31,NOK,11.759,361.621736542223
1031082,2025-01-12,2922,transfer,2306.64,HUF,413.68,5.575904080448655
1031083,2025-01-03,2443,deposit,7560.08,NOK,11.713,645.4435242892513
1031084,2025-03-08,2711,deposit,3066.82,AUD,1.7258,1777.042531000116
1031085,2025-02-07,4586,deposit,7775.62,JPY,157.77,49.284528110540656
1031086,2025-01-13,4706,withdrawal,7663.5,BGN,1.9558,3918.3454340934654
1031087,2025-02-26,2543,deposit,1932.33,SEK,11.143,173.4120075383649
1031088,2025-02-12,180,withdrawal,2998.28,CZK,25.075,119.57248255234298
1031089,2025-02-22,1975,transfer,5049.1,HUF,404.6,12.47923875432526
1031090,2025-01-18,2428,deposit,9576.61,NOK,11.759,814.4068373160983
1031091,2025-02-07,4786,withdrawal,3459.97,HUF,405.55,8.531549747256811
1031092,2025-02-22,1379,deposit,3216.06,RON,4.9773,646.1455005725996
1031093,2025-01-01,1998,withdrawal,466.12,BGN,1.9558,238.32702730340526
1031094,2025-01-27,1157,transfer,5166.83,ISK,146.3,35.31667805878332
1031095,2025-02-08,737,deposit,7961.44,SEK,11.2865,705.3949408585478
1031096,2025-02-21,3286,transfer,6505.77,GBP,0.8276,7861.0077332044475
1031097,2025-01-14,3833,withdrawal,7036.19,RON,4.9749,1414.3379766427465
1031098,2025-02-17,3650,deposit,6216.77,ISK,146.9,42.31974132062628
1031099,2025-01-05,2202,transfer,500.3,GBP,0.82993,602.8219247406408
1031100,2025-02-26,2463,deposit,215.13,AUD,1.6622,129.42485862110456
1031101,2025-01-23,4493,deposit,1361.2,JPY,162.58,8.372493541641038
1031102,2025-01-27,651,transfer,5800.64,JPY,162.21,35.76006411441958
1031103,2025-03-01,1312,deposit,9264.9,NOK,11.7245,790.2170668258774
1031104,2025-02-04,2503,deposit,2492.04,JPY,160.52,15.52479441814104
1031105,2025-02-06,4858,transfer,9595.98,DKK,7.4596,1286.3933722987827
1031106,2025-03-07,4021,deposit,6399.3,HUF,399.28,16.02709877780004
1031107,2025-01-21,4178,withdrawal,3602.22,PLN,4.2538,846.824016173774
1031108,2025-01-15,4452,deposit,7983.59,HUF,410.63,19.44229598421937
1031109,2025-01-21,1013,withdrawal,6260.24,JPY,161.26,38.82078630782587
1031110,2025-02-23,4445,transfer,8294.87,NOK,11.629,713.2917705735662
1031111,2025-02-07,4156,deposit,2659.23,SEK,11.2865,235.61157134629866
1031112,2025-01-17,2820,withdrawal,7894.18,DKK,7.4608,1058.0876045464295
1031113,2025-01-25,1902,withdrawal,5315.19,DKK,7.4614,712.3582705658455
1031114,2025-02-26,895,deposit,7298.59,BGN,1.9558,3731.767051845792
1031115,2025-02-05,3441,deposit,3174.69,CZK,25.136,126.30052514322088
1031116,2025-02-11,591,deposit,6303.56,HUF,403.9,15.606734340183216
1031117,2025-02-20,2332,withdrawal,7386.91,HUF,402.08,18.37174194190211
1031118,2025-03-08,4243,withdrawal,5375.15,RON,4.9757,1080.2801615853045
1031119,2025-02-04,4910,deposit,5832.73,CZK,25.172,231.71500079453358
1031120,2025-01-02,3405,deposit,1350.13,HUF,412.9,3.269871639622185
1031121,2025-01-06,3435,deposit,4470.57,TRY,36.83,121.38392614716264
1031122,2025-01-31,1834,withdrawal,3840.28,JPY,160.99,23.854152431828062
1031123,2025-01-07,4354,withdrawal,748.14,BGN,1.9558,382.52377543716125
1031124,2025-01-25,2917,deposit,5522.01,JPY,163.9,33.69133618059793
1031125,2025-02-03,665,transfer,1234.99,AUD,1.6671,740.8013916381741
1031126,2025-01-25,3352,deposit,7512.28,JPY,163.9,45.83453325198291
1031127,2025-02-16,3382,deposit,717.86,BGN,1.9558,367.0416197975253
1031128,2025-01-09,4903,transfer,8908.46,TRY,36.421,244.5967985502869
1031129,2025-01-06,4504,deposit,8893.93,RON,4.9747,1787.8324321064586
1031130,2025-01-12,3001,transfer,838.82,HUF,413.68,2.0277025720363566
1031131,2025-01-24,4978,transfer,6495.28,HUF,408.85,15.88670661611838
1031132,2025-02-26,2818,withdrawal,374.29,TRY,38.213,9.794834218721379
1031133,2025-01-25,2710,withdrawal,9391.09,BGN,1.9558,4801.661724102669
1031134,2025-02-27,4717,deposit,1841.87,JPY,156.73,11.751866266828303
1031135,2025-01-19,4329,withdrawal,9262.54,BGN,1.9558,4735.934144595562
1031136,2025-01-17,3159,transfer,2114.7,TRY,36.627,57.736096322385116
1031137,2025-02-01,1817,withdrawal,1140.43,JPY,160.99,7.083856140132927
1031138,2025-03-07,2557,deposit,619.14,AUD,1.7258,358.75535983312085
1031139,2025-01-10,3819,withdrawal,7605.04,CHF,0.9416,8076.720475785896
1031140,2025-02-04,304,deposit,8983.16,BGN,1.9558,4593.087227732897
1031141,2025-02-27,4183,transfer,1538.29,PLN,4.1308,372.39517768955164
1031142,2025-03-06,1034,deposit,5757.62,CZK,25.047,229.87263943785683
1031143,2025-01-04,4733,deposit,2083.87,BGN,1.9558,1065.482155639636
1031144,2025-01-05,868,withdrawal,6622.14,GBP,0.82993,7979.154868482885
1031145,2025-01-30,2781,withdrawal,4300.98,HUF,407.25,10.561031307550644
1031146,2025-01-28,2934,deposit,2659.7,SEK,11.478,231.72155427774874
1031147,2025-01-22,3483,deposit,3956.32,AUD,1.6603,2382.8946575920013
1031148,2025-01-11,3665,withdrawal,3770.33,SEK,11.497,327.94033226058974
1031149,2025-01-25,3357,deposit,6176.8,JPY,163.9,37.686394142769984
1031150,2025-01-26,4565,transfer,2092.64,AUD,1.66,1260.6265060240964
1031151,2025-01-31,3659,transfer,3136.43,DKK,7.4618,420.33155538878015
1031152,2025-01-13,4995,withdrawal,2563.77,GBP,0.8416,3046.3046577946766
1031153,2025-02-22,427,withdrawal,8290.59,AUD,1.6394,5057.087959009394
1031154,2025-01-29,4894,transfer,4759.87,CHF,0.943,5047.582184517498
1031155,2025-01-24,3818,transfer,4543.48,DKK,7.4614,608.9312997560779
1031156,2025-02-15,3569,deposit,4287.58,TRY,37.949,112.9826872908377
1031157,2025-03-01,162,deposit,2474.9,AUD,1.6741,1478.346574278717
1031158,2025-02-12,2549,withdrawal,4929.78,NOK,11.662,422.72166009260843
1031159,2025-02-06,84,deposit,9370.47,RON,4.9767,1882.868165651938
1031160,2025-01-25,1389,transfer,1423.04,JPY,163.9,8.682367297132398
1031161,2025-02-27,508,deposit,1408.37,JPY,156.73,8.985963121291393
1031162,2025-01-22,4781,transfer,9712.31,CHF,0.9449,10278.664408932162
1031163,2025-02-03,1509,transfer,7013.99,AUD,1.6671,4207.300101973487
1031164,2025-01-28,3772,transfer,6034.91,NOK,11.7785,512.3666001613109
1031165,2025-01-05,3745,withdrawal,4351.41,PLN,4.2725,1018.469280280866
1031166,2025-02-27,1040,withdrawal,2437.19,CZK,24.987,97.53831992636172
1031167,2025-02-24,2748,transfer,9127.84,AUD,1.6434,5554.241207253255
1031168,2025-02-19,1799,deposit,7299.84,TRY,37.875,192.7350495049505
1031169,2025-02-01,6,deposit,6151.86,BGN,1.9558,3145.444319460067
1031170,2025-02-15,563,deposit,9388.42,CHF,0.9442,9943.253547977123
1031171,2025-03-02,3479,deposit,1173.97,HUF,399.5,2.9385982478097623
1031172,2025-03-04,1818,withdrawal,9809.62,GBP,0.82788,11849.084408368364
1031173,2025-02-07,3615,deposit,8941.46,CZK,25.108,356.1199617651744
1031174,2025-01-15,3405,transfer,7400.4,CZK,25.218,293.4570544848917
1031175,2025-01-23,3413,withdrawal,1084.06,NOK,11.7305,92.41379310344827
1031176,2025-02-22,2306,deposit,8749.42,JPY,157.46,55.565985012066555
1031177,2025-01-06,1545,transfer,5326.0,GBP,0.83098,6409.299862812582
1031178,2025-03-02,2835,deposit,9745.27,TRY,38.019,256.32631052894607
1031179,2025-01-04,2414,withdrawal,8088.18,JPY,161.77,49.99802188292019
1031180,2025-02-28,3255,deposit,3342.74,BGN,1.9558,1709.1420390632989
1031181,2025-02-28,2436,withdrawal,3327.16,GBP,0.82608,4027.6486538834006
1031182,2025-02-26,3162,withdrawal,2385.06,AUD,1.6622,1434.8814823727591
1031183,2025-02-10,767,withdrawal,3797.39,GBP,0.83283,4559.6220116950635
1031184,2025-01-10,2771,deposit,7391.47,TRY,36.485,202.58928326709608
1031185,2025-01-07,777,deposit,2036.02,SEK,11.475,177.4309368191721
1031186,2025-01-09,4475,withdrawal,3385.91,GBP,0.83808,4040.079705994654
1031187,2025-01-01,3694,deposit,7004.47,PLN,4.275,1638.472514619883
1031188,2025-01-07,728,transfer,2549.75,RON,4.9744,512.5743808298488
1031189,2025-02-03,3280,deposit,8208.38,TRY,36.972,222.0161203072595
1031190,2025-03-05,2758,deposit,9191.83,ISK,146.5,62.74286689419795
1031191,2025-01-01,2737,transfer,769.44,SEK,11.459,67.14722052535126
1031192,2025-01-20,1228,deposit,5308.1,CZK,25.209,210.56368757189895
1031193,2025-03-06,4525,transfer,8150.17,HUF,400.68,20.340845562543677
1031194,2025-02-02,1347,transfer,6319.31,JPY,160.99,39.25281073358594
1031195,2025-02-23,4574,transfer,3134.55,BGN,1.9558,1602.6945495449434
1031196,2025-03-01,3738,deposit,7424.17,NOK,11.7245,633.2184741353575
1031197,2025-01-10,3741,deposit,3155.87,CZK,25.09,125.78198485452371
1031198,2025-01-03,1969,deposit,6980.73,PLN,4.2725,1633.8747805734347
1031199,2025-01-07,2739,deposit,3546.13,CZK,25.137,141.07212475633528
1031200,2025-03-07,4369,withdrawal,2544.28,NOK,11.759,216.3687388383366
1031201,2025-01-23,3600,deposit,5510.92,ISK,145.9,37.77189856065798
1031202,2025-03-07,1491,deposit,1957.24,CZK,25.016,78.23952670291014
1031203,2025-02-09,2584,withdrawal,948.78,DKK,7.46,127.1823056300268
1031204,2025-01-07,4475,transfer,84.74,DKK,7.4592,11.36046761046761
1031205,2025-02-19,4219,transfer,493.21,JPY,158.41,3.1135029354207435
1031206,2025-01-12,176,withdrawal,7883.65,BGN,1.9558,4030.908068309643
1031207,2025-02-17,1227,withdrawal,2334.84,PLN,4.1605,561.192164403317
1031208,2025-01-30,1350,deposit,8095.33,HUF,407.25,19.87803560466544
1031209,2025-03-01,1065,withdrawal,3661.22,SEK,11.188,327.2452627815516
1031210,2025-02-21,623,transfer,761.06,RON,4.9773,152.90619412131076
1031211,2025-03-10,2592,withdrawal,831.61,TRY,39.643,20.97747395504881
1031212,2025-01-30,2337,transfer,2900.24,PLN,4.2063,689.499084706274
1031213,2025-02-28,3231,transfer,2814.88,CHF,0.9394,2996.4658292527147
1031214,2025-01-28,2839,deposit,2236.44,ISK,146.1,15.307597535934292
1031215,2025-01-27,3833,transfer,4450.26,BGN,1.9558,2275.416709274977
1031216,2025-02-14,3870,transfer,5612.23,SEK,11.2445,499.1088976833118
1031217,2025-01-29,1923,withdrawal,2475.83,JPY,161.5,15.330216718266254
1031218,2025-01-25,4245,withdrawal,2397.37,AUD,1.66,1444.198795180723
1031219,2025-03-08,704,deposit,1800.85,AUD,1.7258,1043.487078456368
1031220,2025-01-09,46,deposit,4187.58,PLN,4.2723,980.1699318868056
1031221,2025-01-22,4099,deposit,4675.7,SEK,11.467,407.75268160809276
1031222,2025-02-08,1419,transfer,9835.87,PLN,4.1985,2342.7104918423247
1031223,2025-03-08,1584,withdrawal,1234.44,HUF,399.28,3.0916649969945906
1031224,2025-03-05,633,transfer,293.47,PLN,4.15,70.71566265060241
1031225,2025-02-01,730,withdrawal,9137.65,DKK,7.4618,1224.5905813610657
1031226,2025-03-03,2914,withdrawal,8047.27,NOK,11.695,688.0949123557076
1031227,2025-01-20,2264,withdrawal,2208.19,BGN,1.9558,1129.0469373146539
1031228,2025-03-07,3584,transfer,8839.99,BGN,1.9558,4519.884446262399
1031229,2025-02-11,3154,withdrawal,8534.6,DKK,7.4582,1144.3243678099275
1031230,2025-03-03,4730,transfer,8856.05,NOK,11.695,757.250961949551
